City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
302,Hambantota,LK,6.1241,81.1185,84.54,89,75,5.75,broken clouds,2021-12-04 08:28:28
303,Praia,CV,14.9215,-23.5087,72.14,78,40,21.85,scattered clouds,2021-12-04 08:28:29
304,Chornobay,UA,49.6708,32.3239,32.49,76,86,4.47,overcast clouds,2021-12-04 08:28:29
305,Sao Miguel Do Tapuio,BR,-5.5036,-41.3233,73.62,79,21,2.84,few clouds,2021-12-04 08:28:29
306,Koygorodok,RU,60.445,50.9968,14.59,94,100,14.0,snow,2021-12-04 08:28:30
307,Olinda,BR,-8.0089,-34.8553,80.33,83,40,5.75,scattered clouds,2021-12-04 08:28:30
308,Cutro,IT,39.0353,16.9819,51.06,66,0,13.8,clear sky,2021-12-04 08:28:30
309,Verkh-Suetka,RU,53.3,80.05,21.15,94,99,12.28,overcast clouds,2021-12-04 08:28:31
310,Akkermanovka,RU,51.2467,58.2391,35.38,95,100,10.33,overcast clouds,2021-12-04 08:28:31
311,Fiche,ET,9.8,38.7333,63.55,26,2,5.68,clear sky,2021-12-04 08:28:32
312,Calhoun,US,42.2506,-85.0005,37.29,89,90,3.44,mist,2021-12-04 08:28:32
313,Rawson,AR,-43.3002,-65.1023,60.19,48,0,24.05,clear sky,2021-12-04 08:29:32
314,Henties Bay,NA,-22.116,14.2845,62.85,64,0,10.09,clear sky,2021-12-04 08:29:33
315,Marawi,PH,7.9986,124.2928,73.65,92,98,5.48,overcast clouds,2021-12-04 08:29:33
316,Jalu,LY,29.0331,21.5482,66.07,40,12,20.76,few clouds,2021-12-04 08:29:33
317,Ulstrup,DK,56.3899,9.7935,34.12,92,100,6.96,overcast clouds,2021-12-04 08:29:34
318,Svetlyy,RU,54.675,20.1347,32.05,95,100,15.61,light snow,2021-12-04 08:29:34
319,Rabo De Peixe,PT,37.8,-25.5833,61.29,99,75,3.44,broken clouds,2021-12-04 08:29:34
320,Storsteinnes,NO,69.2408,19.2344,21.2,90,5,7.74,clear sky,2021-12-04 08:29:34
321,New Milford,US,40.9327,-74.0179,39.85,75,90,3.44,overcast clouds,2021-12-04 08:29:35
322,Takoradi,GH,4.8845,-1.7554,82.76,74,78,6.8,broken clouds,2021-12-04 08:29:35
323,Tazovskiy,RU,67.4667,78.7,-25.94,99,47,7.14,scattered clouds,2021-12-04 08:29:36
324,Krasnaya Gora,RU,52.9995,31.6023,31.91,90,96,8.68,overcast clouds,2021-12-04 08:29:36
325,Montbrison,FR,45.6667,4.0833,52.14,87,100,12.68,overcast clouds,2021-12-04 08:28:34
326,Eyl,SO,7.9803,49.8164,85.26,45,0,19.22,clear sky,2021-12-04 08:29:36
327,Mangrol,IN,21.1167,70.1167,80.92,47,2,5.35,clear sky,2021-12-04 08:29:37
328,Soyo,AO,-6.1349,12.3689,82.45,89,100,8.32,light rain,2021-12-04 08:29:37
329,Turbat,PK,26.0023,63.044,79.07,39,0,8.28,clear sky,2021-12-04 08:29:37
330,Manaure,CO,11.7751,-72.4445,78.66,83,35,14.12,scattered clouds,2021-12-04 08:29:38
331,La Sarre,CA,48.8002,-79.1996,6.49,93,96,4.21,overcast clouds,2021-12-04 08:29:38
332,Abeche,TD,13.8292,20.8324,89.62,16,0,4.61,clear sky,2021-12-04 08:29:38
333,Walvis Bay,NA,-22.9575,14.5053,67.15,59,0,4.61,clear sky,2021-12-04 08:29:39
334,Bull Savanna,JM,17.8868,-77.5902,73.78,83,100,6.44,overcast clouds,2021-12-04 08:29:39
335,Natal,BR,-5.795,-35.2094,80.82,89,75,8.05,broken clouds,2021-12-04 08:26:52
336,Stupino,RU,54.9008,38.0708,28.15,83,100,16.98,overcast clouds,2021-12-04 08:29:39
337,Road Town,VG,18.4167,-64.6167,79.0,75,14,16.55,few clouds,2021-12-04 08:29:40
338,Nizhniye Sergi,RU,56.6614,59.3033,34.9,97,100,13.87,overcast clouds,2021-12-04 08:29:40
339,Shelburne,CA,44.0787,-80.2041,29.75,90,100,9.06,overcast clouds,2021-12-04 08:29:40
340,Colares,PT,38.7992,-9.4469,56.89,82,75,15.01,broken clouds,2021-12-04 08:29:41
341,Ardesen,TR,41.1911,40.9875,57.16,43,5,1.52,clear sky,2021-12-04 08:29:41
342,Vila Franca Do Campo,PT,37.7167,-25.4333,62.2,82,9,0.45,clear sky,2021-12-04 08:29:41
343,The Valley,AI,18.217,-63.0578,80.1,75,19,14.9,few clouds,2021-12-04 08:29:42
344,San Andres,CO,12.5847,-81.7006,82.42,78,75,14.97,broken clouds,2021-12-04 08:26:27
345,Salisbury,GB,51.0693,-1.7957,44.17,85,40,14.97,scattered clouds,2021-12-04 08:29:42
346,Vallenar,CL,-28.5708,-70.7581,63.36,56,0,0.09,clear sky,2021-12-04 08:29:43
347,Ust-Kulom,RU,61.6864,53.6902,2.3,95,100,10.09,light snow,2021-12-04 08:29:43
348,Bath,GB,51.3779,-2.3591,45.37,89,100,17.0,overcast clouds,2021-12-04 08:29:43
349,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,72.12,99,100,2.55,overcast clouds,2021-12-04 08:29:43
350,Nevers,FR,46.9167,3.3333,54.72,100,90,8.05,mist,2021-12-04 08:29:44
351,Sumbawanga,TZ,-7.9667,31.6167,75.25,36,22,9.44,few clouds,2021-12-04 08:29:44
352,Berlevag,NO,70.8578,29.0864,20.77,79,63,16.17,broken clouds,2021-12-04 08:29:44
353,Khalkhal,IR,37.6189,48.5258,39.13,47,1,6.04,clear sky,2021-12-04 08:29:45
354,Debre Zeyit,ET,8.75,38.9833,71.51,32,5,14.34,clear sky,2021-12-04 08:29:45
355,Camiri,BO,-20.05,-63.5167,69.03,96,100,2.98,overcast clouds,2021-12-04 08:29:46
356,Benguela,AO,-12.5763,13.4055,78.35,81,99,3.89,overcast clouds,2021-12-04 08:29:46
357,Coquimbo,CL,-29.9533,-71.3436,55.13,87,0,3.44,clear sky,2021-12-04 08:29:46
358,Elliot Lake,CA,46.3834,-82.6331,32.09,84,93,11.99,overcast clouds,2021-12-04 08:29:46
359,Matagami,CA,49.7502,-77.6328,-14.69,76,1,3.44,clear sky,2021-12-04 08:29:47
360,Hamilton,US,39.1834,-84.5333,41.72,81,1,1.01,clear sky,2021-12-04 08:30:18
361,Gap,FR,44.6667,6.0,29.12,100,100,1.61,light snow,2021-12-04 08:30:47
362,Aripuana,BR,-9.1667,-60.6333,70.47,100,99,2.28,overcast clouds,2021-12-04 08:30:48
363,Souillac,MU,-20.5167,57.5167,86.38,62,40,14.97,scattered clouds,2021-12-04 08:30:48
364,Brinkovskaya,RU,46.0347,38.5869,55.17,64,100,14.07,overcast clouds,2021-12-04 08:30:49
365,Kasongo,CD,-4.45,26.6667,83.79,67,96,1.9,light rain,2021-12-04 08:30:49
366,Sokolo,ML,14.7328,-6.1219,80.28,14,88,14.0,overcast clouds,2021-12-04 08:30:49
367,Leninskoye,KZ,41.7589,69.3864,48.13,33,100,3.4,overcast clouds,2021-12-04 08:30:50
368,Turukhansk,RU,65.8167,87.9833,-34.06,99,100,3.87,overcast clouds,2021-12-04 08:30:50
369,Atbasar,KZ,51.8,68.3333,29.91,95,100,11.21,overcast clouds,2021-12-04 08:30:50
370,Thinadhoo,MV,0.5333,72.9333,81.73,79,73,11.52,broken clouds,2021-12-04 08:30:51
371,Saldanha,ZA,-33.0117,17.9442,66.25,66,99,6.33,overcast clouds,2021-12-04 08:30:51
372,Bardiyah,LY,31.7561,25.0865,65.91,40,100,16.84,overcast clouds,2021-12-04 08:30:51
373,Coari,BR,-4.085,-63.1414,72.39,94,100,1.74,overcast clouds,2021-12-04 08:30:52
374,Sile,TR,41.1754,29.6133,62.89,62,100,11.65,moderate rain,2021-12-04 08:26:15
375,Palaikastron,GR,35.2,26.25,65.75,59,100,16.82,overcast clouds,2021-12-04 08:30:52
376,Samandag,TR,36.0842,35.9771,54.12,48,100,12.17,overcast clouds,2021-12-04 08:30:53
377,Eenhana,NA,-17.4667,16.3333,84.38,40,98,7.67,overcast clouds,2021-12-04 08:30:53
378,Cayenne,GF,4.9333,-52.3333,75.09,87,100,3.44,overcast clouds,2021-12-04 08:30:05
379,Gamba,GA,-2.65,10.0,81.5,77,94,4.79,overcast clouds,2021-12-04 08:30:54
380,Moose Factory,CA,51.2585,-80.6094,-7.6,77,1,5.75,clear sky,2021-12-04 08:30:54
381,Lokosovo,RU,61.1333,74.8167,14.25,94,100,9.26,overcast clouds,2021-12-04 08:30:54
382,Makueni,KE,-1.8041,37.6203,73.8,67,56,6.4,light rain,2021-12-04 08:30:55
383,Miraflores,MX,19.2167,-98.8083,55.02,72,58,2.13,broken clouds,2021-12-04 08:30:55
384,Abnub,EG,27.2696,31.1511,70.52,30,81,4.97,broken clouds,2021-12-04 08:30:55
385,Goundam,ML,16.4145,-3.6708,78.26,14,82,15.12,broken clouds,2021-12-04 08:30:56
386,Tambacounda,SN,13.7539,-13.7586,69.85,40,0,0.0,clear sky,2021-12-04 08:30:56
387,Flores,GT,16.9226,-89.8994,66.97,99,21,1.95,few clouds,2021-12-04 08:30:56
388,Kutum,SD,14.2,24.6667,77.97,19,0,7.92,clear sky,2021-12-04 08:30:57
389,Kudahuvadhoo,MV,2.6708,72.8944,82.2,76,19,10.42,few clouds,2021-12-04 08:30:57
390,Pemba,MZ,-12.974,40.5178,86.7,66,20,11.5,few clouds,2021-12-04 08:30:58
391,Kjollefjord,NO,70.9457,27.3465,19.22,71,41,13.78,scattered clouds,2021-12-04 08:30:58
392,Turayf,SA,31.6725,38.6637,59.25,47,75,16.11,broken clouds,2021-12-04 08:30:58
393,Rusape,ZW,-18.5278,32.1284,87.01,26,30,7.92,scattered clouds,2021-12-04 08:30:59
394,Dukhovshchina,RU,55.1919,32.4111,24.85,89,98,8.72,overcast clouds,2021-12-04 08:30:59
395,Northampton,US,40.8754,-75.2499,36.23,82,74,1.25,broken clouds,2021-12-04 08:27:27
396,Kindu,CD,-2.95,25.95,88.61,53,99,2.28,overcast clouds,2021-12-04 08:31:00
397,Buta,CD,2.7858,24.73,85.82,54,98,1.81,overcast clouds,2021-12-04 08:31:00
398,Remanso,BR,-9.6179,-42.0831,74.77,82,100,12.48,light rain,2021-12-04 08:31:00
399,Grootfontein,NA,-19.5667,18.1167,65.77,82,97,4.61,overcast clouds,2021-12-04 08:31:01
400,Udomlya,RU,57.8794,34.9925,22.15,91,100,10.22,overcast clouds,2021-12-04 08:31:01
401,Roald,NO,62.5833,6.1333,38.32,60,0,20.71,clear sky,2021-12-04 08:31:01
402,Dunmore Town,BS,25.5,-76.65,74.52,66,1,11.63,clear sky,2021-12-04 08:31:02
403,Hobro,DK,56.6431,9.7903,34.16,89,100,8.9,overcast clouds,2021-12-04 08:31:02
404,Vagur,FO,61.4732,-6.8119,42.94,68,98,15.9,overcast clouds,2021-12-04 08:32:03
405,Tshikapa,CD,-6.4167,20.8,85.42,64,93,3.8,overcast clouds,2021-12-04 08:32:04
406,Bludenz,AT,47.1497,9.8167,39.79,100,100,6.6,light rain,2021-12-04 08:32:04
407,Joshimath,IN,30.5667,79.5667,63.66,36,0,4.88,clear sky,2021-12-04 08:32:04
408,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,74.17,93,100,4.03,overcast clouds,2021-12-04 08:32:05
409,Maceio,BR,-9.6658,-35.7353,80.04,89,75,2.3,broken clouds,2021-12-04 08:32:05
410,Pohrebyshche,UA,49.4864,29.2636,29.23,74,72,4.63,broken clouds,2021-12-04 08:32:05
411,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.49,83,46,9.31,scattered clouds,2021-12-04 08:32:06
412,Korla,CN,41.7597,86.1469,36.46,38,30,3.49,scattered clouds,2021-12-04 08:32:06
413,Sarab,IR,38.6066,44.9883,40.32,45,40,4.61,scattered clouds,2021-12-04 08:32:06
414,Oussouye,SN,12.485,-16.5469,71.78,73,51,1.3,broken clouds,2021-12-04 08:27:19
415,Skagen,DK,57.7209,10.5839,28.09,84,100,21.79,overcast clouds,2021-12-04 08:32:07
416,Bandarbeyla,SO,9.4942,50.8122,82.11,59,1,23.11,clear sky,2021-12-04 08:32:07
417,Machala,EC,-3.2667,-79.9667,71.01,86,81,3.67,broken clouds,2021-12-04 08:32:08
418,Simitli,BG,41.8833,23.1167,45.48,93,100,3.58,overcast clouds,2021-12-04 08:32:08
419,Sao Raimundo Nonato,BR,-9.0153,-42.6994,73.58,90,87,2.84,light rain,2021-12-04 08:32:08
420,Palora,EC,-1.7,-77.9333,63.73,97,100,2.91,overcast clouds,2021-12-04 08:32:09
421,Atar,MR,20.5169,-13.0499,70.74,22,12,8.5,few clouds,2021-12-04 08:32:09
422,Oksovskiy,RU,62.6062,39.8984,6.98,76,100,12.84,overcast clouds,2021-12-04 08:32:09
423,Houlton,US,46.1262,-67.8403,14.41,67,1,16.11,clear sky,2021-12-04 08:31:08
424,Ville-Marie,CA,47.3335,-79.433,6.8,84,76,4.41,broken clouds,2021-12-04 08:32:10
425,Meulaboh,ID,4.1363,96.1285,83.61,68,53,6.78,broken clouds,2021-12-04 08:32:10
426,Zvishavane,ZW,-20.3267,30.0665,94.57,23,0,8.16,clear sky,2021-12-04 08:32:10
427,Tacna,PE,-18.0056,-70.2483,56.3,87,93,2.77,overcast clouds,2021-12-04 08:32:11
428,Rome,US,34.257,-85.1647,58.48,87,1,0.0,clear sky,2021-12-04 08:32:11
429,San Marcos,US,33.1434,-117.1661,58.82,87,90,3.0,mist,2021-12-04 08:32:12
430,Karakol,KG,42.4907,78.3936,34.14,84,97,0.56,overcast clouds,2021-12-04 08:32:12
431,Gogrial,SS,8.5332,28.1004,96.67,17,17,8.19,few clouds,2021-12-04 08:32:12
432,San Carlos,VE,9.6612,-68.5827,71.53,86,65,3.04,broken clouds,2021-12-04 08:32:13
433,Keetmanshoop,NA,-26.5833,18.1333,72.81,15,0,15.66,clear sky,2021-12-04 08:32:13
434,Nefteyugansk,RU,61.0998,72.6035,12.45,94,92,10.63,overcast clouds,2021-12-04 08:32:14
435,Praia Da Vitoria,PT,38.7333,-27.0667,62.76,94,40,3.78,scattered clouds,2021-12-04 08:32:14
436,Strezhevoy,RU,60.7333,77.5889,17.58,93,100,8.5,overcast clouds,2021-12-04 08:32:14
437,Dogondoutchi,NE,13.6393,4.0287,82.81,15,100,11.56,overcast clouds,2021-12-04 08:32:15
438,Cap Malheureux,MU,-19.9842,57.6142,86.49,73,2,5.99,light rain,2021-12-04 08:32:15
439,Aguimes,ES,27.9054,-15.4461,62.65,72,20,6.91,few clouds,2021-12-04 08:32:15
440,Ouesso,CG,1.6136,16.0517,87.69,54,88,2.59,overcast clouds,2021-12-04 08:32:16
441,Manali,IN,13.1667,80.2667,89.69,69,84,5.19,broken clouds,2021-12-04 08:32:16
442,Brae,GB,60.3964,-1.353,37.31,78,92,14.83,overcast clouds,2021-12-04 08:32:16
443,Riyadh,SA,24.6877,46.7219,69.94,24,0,4.61,clear sky,2021-12-04 08:30:24
444,Belyy Yar,RU,53.6039,91.3903,35.49,52,0,17.9,clear sky,2021-12-04 08:32:17
445,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,70.61,97,58,2.8,broken clouds,2021-12-04 08:32:17
446,Jumla,NP,29.2747,82.1838,60.71,38,0,5.46,clear sky,2021-12-04 08:32:17
447,Yanam,IN,16.7333,82.2167,93.6,85,100,1.41,overcast clouds,2021-12-04 08:32:18
448,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,75,75,13.0,broken clouds,2021-12-04 08:32:18
449,Santa Ines,BR,-3.6667,-45.38,73.47,97,97,1.59,overcast clouds,2021-12-04 08:32:18
450,Rio Grande,BR,-32.035,-52.0986,65.95,79,100,11.48,overcast clouds,2021-12-04 08:32:19
451,Boyle,US,37.6334,-84.8666,56.21,82,1,0.0,clear sky,2021-12-04 08:33:19
452,Dingle,PH,10.9995,122.6711,76.3,84,100,10.65,overcast clouds,2021-12-04 08:33:19
453,Escanaba,US,45.7453,-87.0646,34.23,84,1,11.5,clear sky,2021-12-04 08:33:20
454,Venado Tuerto,AR,-33.7456,-61.9688,62.78,73,100,6.35,overcast clouds,2021-12-04 08:33:20
455,Tikrit,IQ,34.6071,43.6782,62.64,27,86,5.19,overcast clouds,2021-12-04 08:33:20
456,Oksfjord,NO,70.2396,22.3479,18.52,80,10,12.71,clear sky,2021-12-04 08:33:21
457,Wegrow,PL,52.3995,22.0163,35.6,50,100,12.97,light snow,2021-12-04 08:33:21
458,Serik,TR,36.9169,31.0989,60.67,82,100,5.82,overcast clouds,2021-12-04 08:33:21
459,Elbistan,TR,38.2059,37.1983,42.01,40,99,0.47,overcast clouds,2021-12-04 08:33:22
460,Havre-Saint-Pierre,CA,50.2334,-63.5986,25.39,67,1,16.11,clear sky,2021-12-04 08:33:22
461,Mwense,ZM,-10.3845,28.698,92.05,22,0,7.36,clear sky,2021-12-04 08:33:22
462,Blacksburg,US,37.2296,-80.4139,52.88,93,1,0.0,clear sky,2021-12-04 08:33:23
463,Maun,BW,-19.9833,23.4167,89.56,37,0,12.66,clear sky,2021-12-04 08:29:16
464,Upata,VE,8.0086,-62.3989,73.18,98,58,3.53,broken clouds,2021-12-04 08:33:23
465,Aquiraz,BR,-3.9014,-38.3911,83.21,71,97,11.68,overcast clouds,2021-12-04 08:33:24
466,Shenkursk,RU,62.1091,42.896,5.92,88,100,13.18,light snow,2021-12-04 08:33:24
467,Oistins,BB,13.0667,-59.5333,78.89,78,40,14.97,scattered clouds,2021-12-04 08:33:24
468,Adra,ES,36.7496,-3.0206,56.82,50,0,7.78,clear sky,2021-12-04 08:33:25
469,Trairi,BR,-3.2778,-39.2689,81.39,72,99,9.6,overcast clouds,2021-12-04 08:30:44
470,Alekseyevka,RU,50.6309,38.6903,36.57,59,100,9.62,overcast clouds,2021-12-04 08:33:25
471,Carnarvon,AU,-24.8667,113.6333,80.67,65,0,14.97,clear sky,2021-12-04 08:33:26
472,Abu Kamal,SY,34.4506,40.9171,62.42,32,100,7.96,overcast clouds,2021-12-04 08:33:26
473,Surt,LY,31.2089,16.5887,58.12,56,11,27.31,few clouds,2021-12-04 08:33:26
474,Ilorin,NG,8.5,4.55,85.12,19,93,4.83,overcast clouds,2021-12-04 08:33:21
475,Tonj,SS,7.2737,28.6822,89.28,26,81,5.32,broken clouds,2021-12-04 08:33:27
476,Filingue,NE,14.3521,3.3168,82.49,15,100,10.51,overcast clouds,2021-12-04 08:33:27
477,Michigan City,US,41.7075,-86.895,42.01,100,1,0.0,mist,2021-12-04 08:33:18
478,Mandera,KE,3.9366,41.867,89.08,39,21,11.95,few clouds,2021-12-04 08:33:27
479,Bedele,ET,8.456,36.353,75.51,32,100,4.38,overcast clouds,2021-12-04 08:33:28
480,San Carlos De Bariloche,AR,-41.1456,-71.3082,38.95,81,0,6.91,clear sky,2021-12-04 08:29:29
481,Ancud,CL,-41.8697,-73.8203,47.43,86,2,3.91,clear sky,2021-12-04 08:33:28
482,Olonets,RU,60.9847,32.9698,16.45,83,100,10.85,overcast clouds,2021-12-04 08:33:29
483,Banda Aceh,ID,5.5577,95.3222,85.08,67,84,3.67,broken clouds,2021-12-04 08:33:29
484,Kachiry,KZ,53.0675,76.1036,24.17,93,17,9.82,few clouds,2021-12-04 08:33:29
485,Alenquer,BR,-1.9417,-54.7383,73.74,94,99,1.66,light rain,2021-12-04 08:33:30
486,Chincha Alta,PE,-13.4099,-76.1323,63.19,85,96,1.43,overcast clouds,2021-12-04 08:33:30
487,Callaway,US,30.153,-85.5699,55.33,94,90,0.0,mist,2021-12-04 08:33:31
488,Santa Maria,BR,-29.6842,-53.8069,59.59,97,22,5.23,few clouds,2021-12-04 08:33:31
489,Lisala,CD,2.15,21.5167,88.88,51,92,2.64,overcast clouds,2021-12-04 08:33:31
490,Yarim,YE,14.298,44.3779,63.03,9,0,1.14,clear sky,2021-12-04 08:33:32
491,Hameenlinna,FI,60.996,24.4643,19.06,85,100,6.87,light snow,2021-12-04 08:33:32
492,Kharovsk,RU,59.9642,40.1912,10.92,94,100,8.57,light snow,2021-12-04 08:33:32
493,San Rafael,AR,-34.6177,-68.3301,57.15,72,100,10.78,overcast clouds,2021-12-04 08:33:33
494,Acarau,BR,-2.8856,-40.12,81.54,71,80,13.15,broken clouds,2021-12-04 08:33:33
495,Kristianstad,SE,56.0313,14.1524,38.35,100,90,4.61,mist,2021-12-04 08:33:33
496,Bani,DO,18.2833,-70.3333,76.86,80,94,9.35,overcast clouds,2021-12-04 08:33:34
497,Ust-Tsilma,RU,65.441,52.1498,-12.1,100,98,3.89,overcast clouds,2021-12-04 08:33:34
498,Raahe,FI,64.6833,24.4833,10.49,85,12,10.25,few clouds,2021-12-04 08:34:35
499,Skibbereen,IE,51.55,-9.2667,40.8,65,53,23.51,broken clouds,2021-12-04 08:34:35
500,Umarkot,PK,25.3616,69.7362,84.16,19,0,6.51,clear sky,2021-12-04 08:34:35
501,Lesnoy,RU,57.6198,63.0784,31.42,96,99,8.88,overcast clouds,2021-12-04 08:34:36
502,Haselunne,DE,52.6667,7.4833,40.03,100,100,3.44,overcast clouds,2021-12-04 08:34:36
503,Eisenerz,AT,47.5333,14.8833,27.19,71,100,5.73,overcast clouds,2021-12-04 08:34:36
504,Langres,FR,47.8333,5.3333,48.2,99,100,13.91,overcast clouds,2021-12-04 08:34:36
505,Grand-Santi,GF,4.25,-54.3833,70.3,100,83,1.03,broken clouds,2021-12-04 08:34:37
506,Marzuq,YE,14.4,46.4667,71.46,21,0,7.18,clear sky,2021-12-04 08:34:37
507,Albany,US,42.6001,-73.9662,31.68,77,65,2.48,broken clouds,2021-12-04 08:34:37
508,Teya,RU,60.3778,92.6267,22.5,85,100,13.38,overcast clouds,2021-12-04 08:34:38
509,Neuquen,AR,-38.9516,-68.0591,51.69,87,75,2.3,broken clouds,2021-12-04 08:34:38
510,Kiruna,SE,67.8557,20.2251,5.92,92,90,2.3,overcast clouds,2021-12-04 08:34:38
511,Carauari,BR,-4.8828,-66.8958,71.6,99,96,1.79,overcast clouds,2021-12-04 08:34:39
512,Jalna,IN,19.8333,75.8833,81.91,35,54,5.32,broken clouds,2021-12-04 08:34:39
513,Zaysan,KZ,47.4667,84.8667,28.36,92,51,0.98,broken clouds,2021-12-04 08:34:39
514,Cockburn Town,TC,21.4612,-71.1419,79.03,74,89,18.12,overcast clouds,2021-12-04 08:31:16
515,Chitungwiza,ZW,-18.0127,31.0756,83.44,26,5,11.21,clear sky,2021-12-04 08:34:40
516,Bardstown,US,37.8092,-85.4669,54.52,88,40,0.0,scattered clouds,2021-12-04 08:34:40
517,Liepaja,LV,56.5419,21.0367,32.05,100,90,6.91,light snow,2021-12-04 08:34:40
518,Jaciara,BR,-15.9653,-54.9683,72.66,94,100,1.79,overcast clouds,2021-12-04 08:29:44
519,Spirovo,RU,57.419,34.9766,23.27,89,100,10.65,overcast clouds,2021-12-04 08:34:41
520,Cabedelo,BR,-6.9811,-34.8339,79.47,79,39,11.65,scattered clouds,2021-12-04 08:34:41
521,Amapa,BR,1.0,-52.0,70.41,100,100,1.99,overcast clouds,2021-12-04 08:34:41
522,Ano Mera,GR,37.45,25.4,62.13,88,75,4.61,broken clouds,2021-12-04 08:34:42
523,Chulym,RU,55.0997,80.9572,23.0,92,100,15.28,overcast clouds,2021-12-04 08:34:42
524,Mugur-Aksy,RU,50.35,90.5,18.59,84,4,6.02,clear sky,2021-12-04 08:34:42
525,Carmarthen,GB,51.8555,-4.3054,45.5,70,12,20.71,few clouds,2021-12-04 08:34:43
526,Puerto Carreno,CO,6.189,-67.4859,75.65,75,98,6.78,overcast clouds,2021-12-04 08:34:43
527,Chicama,PE,-7.8447,-79.1469,64.67,88,100,4.23,overcast clouds,2021-12-04 08:34:43
528,Umm Lajj,SA,25.0213,37.2685,80.58,40,1,4.81,clear sky,2021-12-04 08:34:44
529,Winneba,GH,5.3511,-0.6231,82.87,75,100,5.21,overcast clouds,2021-12-04 08:34:44
530,Havoysund,NO,70.9963,24.6622,18.48,83,66,19.01,broken clouds,2021-12-04 08:34:45
531,Voznesenye,RU,61.0106,35.4781,14.97,92,100,14.38,light snow,2021-12-04 08:34:45
532,Saint-Ambroise,CA,48.5501,-71.3324,10.94,85,100,10.36,overcast clouds,2021-12-04 08:34:45
533,Muisne,EC,0.6,-80.0333,74.14,88,100,9.13,overcast clouds,2021-12-04 08:34:46
534,Chokwe,MZ,-24.5333,32.9833,100.09,30,9,4.36,clear sky,2021-12-04 08:34:46
535,Bauska,LV,56.4075,24.1906,24.55,98,100,6.13,snow,2021-12-04 08:32:03
536,Hualmay,PE,-11.0964,-77.6139,65.32,89,100,7.27,overcast clouds,2021-12-04 08:34:46
537,Awbari,LY,26.5921,12.7805,52.3,42,0,15.05,clear sky,2021-12-04 08:34:47
538,Curanilahue,CL,-37.4667,-73.35,48.43,73,7,4.52,clear sky,2021-12-04 08:31:22
539,Imbituba,BR,-28.24,-48.6703,71.82,88,89,7.9,overcast clouds,2021-12-04 08:34:47
540,Coihueco,CL,-36.6167,-71.8333,52.54,94,0,9.22,clear sky,2021-12-04 08:34:47
541,Puerto Ayacucho,VE,5.6639,-67.6236,73.87,85,89,3.38,overcast clouds,2021-12-04 08:34:48
542,Chinhoyi,ZW,-17.3667,30.2,92.19,22,4,10.85,clear sky,2021-12-04 08:34:48
543,Jacareacanga,BR,-6.2222,-57.7528,73.0,100,100,0.74,light rain,2021-12-04 08:34:48
544,Boende,CD,-0.2167,20.8667,84.0,64,93,2.44,overcast clouds,2021-12-04 08:34:49
545,Cartagena Del Chaira,CO,1.3349,-74.8429,69.6,99,98,0.6,overcast clouds,2021-12-04 08:34:49
546,Manacapuru,BR,-3.2997,-60.6206,75.78,88,100,2.73,overcast clouds,2021-12-04 08:34:49
547,Santa Isabel,BR,-23.3156,-46.2214,63.7,90,86,2.82,overcast clouds,2021-12-04 08:32:05
548,Huarmey,PE,-10.0681,-78.1522,65.7,90,100,7.07,overcast clouds,2021-12-04 08:35:50
549,Vercelli,IT,45.3231,8.4153,42.33,53,97,1.74,overcast clouds,2021-12-04 08:35:50
550,Gao,ML,16.6362,1.637,82.38,11,93,11.36,overcast clouds,2021-12-04 08:35:51
551,Alta Floresta,BR,-9.8756,-56.0861,70.77,99,100,3.56,moderate rain,2021-12-04 08:35:51
552,Sioux Lookout,CA,50.1001,-91.917,15.87,86,90,10.36,light snow,2021-12-04 08:35:51
553,San Lorenzo,PY,-25.3333,-57.5333,68.94,64,0,5.01,clear sky,2021-12-04 08:32:55
554,Sfantu Gheorghe,RO,45.8667,25.7833,38.26,74,95,3.06,overcast clouds,2021-12-04 08:35:52
555,Bardsir,IR,29.9227,56.5743,48.25,33,0,6.82,clear sky,2021-12-04 08:35:52
556,Mondlo,ZA,-27.983,30.7177,85.57,41,83,10.2,broken clouds,2021-12-04 08:35:52
557,Ayacucho,PE,-13.1583,-74.2239,57.69,84,100,2.95,light rain,2021-12-04 08:35:53
558,Morant Bay,JM,17.8815,-76.4093,80.65,83,100,12.55,overcast clouds,2021-12-04 08:35:53
559,Tomsk,RU,58.5,82.5,23.85,88,100,11.77,overcast clouds,2021-12-04 08:35:53
560,Nexo,DK,55.0607,15.1306,42.89,85,90,16.82,overcast clouds,2021-12-04 08:35:54
561,Nargana,PA,9.4428,-78.5906,79.56,84,100,12.82,overcast clouds,2021-12-04 08:35:54
562,Abalak,RU,58.1286,68.5944,23.31,92,60,5.53,broken clouds,2021-12-04 08:35:54
563,Heilbron,ZA,-27.2812,27.9709,80.37,46,63,17.4,light rain,2021-12-04 08:35:55
564,Kaka,TM,37.3482,59.6143,46.09,69,88,2.53,overcast clouds,2021-12-04 08:35:55
